Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Hungary,HUN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,94.76,90.98,103.42,92.41,84.42,108.48,96.78,94.23,82.51,102.21,91.65,79.18,87.57,79.07,88.31,100.22,95.39,104.39,98.88,98.34,97.08,93.68,92.11,74.66,
Indonesia,IDN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,69.72,72.03,73.06,76.92,81.68,84.88,85.43,87.91,88.35,92.85,96.05,95.0,95.63,101.01,100.07,99.6,101.74,98.66,110.0,115.55,109.5,110.75,111.75,117.14,
Isle of Man,IMN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,63.12,62.7,64.69,59.89,65.77,64.81,68.2,71.67,77.75,79.25,77.39,84.6,90.03,92.3,96.65,99.24,98.45,102.31,108.94,114.2,116.26,120.12,126.11,127.82,
Ireland,IRL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,97.83,92.92,94.24,89.98,91.38,92.79,88.44,87.64,89.36,86.86,84.94,88.48,90.93,85.76,89.99,96.22,100.61,103.17,110.85,110.61,114.89,116.55,119.25,121.51,
"Iran, Islamic Rep.",IRN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,68.67,68.88,70.27,81.51,84.11,82.32,91.07,93.82,101.75,77.45,84.99,90.1,89.26,92.28,96.71,101.02,98.83,100.15,95.3,87.11,92.13,86.77,89.6,83.89,
Iraq,IRQ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,112.66,110.91,126.72,141.99,113.12,109.74,118.88,119.35,115.29,104.11,104.45,119.84,130.07,131.6,145.63,138.3,80.68,81.03,78.72,77.31,123.9,149.13,127.65,106.36,
Iceland,ISL,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,75.4,78.21,77.56,80.0,80.74,80.83,80.59,83.19,87.92,89.22,88.84,89.48,90.46,93.72,92.91,95.52,100.06,104.42,107.98,108.05,107.08,103.55,103.8,102.07,
Israel,ISR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,68.92,75.89,76.15,82.02,81.11,86.42,86.87,86.02,89.54,89.17,90.2,90.9,91.68,96.53,96.51,100.25,99.07,100.68,101.77,99.51,100.77,102.3,101.44,105.48,
Italy,ITA,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,119.0,115.2,112.89,109.62,105.8,119.09,115.37,110.56,109.17,112.22,112.02,108.51,107.71,103.35,101.77,95.58,102.55,101.88,97.96,99.17,98.46,99.92,99.4,96.97,
Jamaica,JAM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,101.29,94.75,98.74,97.47,102.25,98.79,95.04,100.44,100.75,94.93,98.29,91.51,95.71,97.19,96.88,97.75,97.75,104.5,102.86,105.84,104.71,100.83,105.65,113.26,
Jordan,JOR,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,45.09,54.04,49.66,63.46,59.95,67.82,70.55,70.24,70.34,72.99,78.35,87.09,89.82,87.89,88.31,92.57,101.4,106.03,97.04,103.69,101.42,102.14,109.96,110.25,
Japan,JPN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,102.63,101.97,99.95,100.92,97.92,98.71,99.65,97.69,99.43,99.94,98.31,96.15,94.97,96.88,100.92,100.86,99.72,99.42,99.87,99.67,100.39,100.3,100.37,100.27,
Kazakhstan,KAZ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,59.72,55.84,65.12,67.22,67.18,65.85,70.7,75.76,83.38,77.32,89.03,76.93,103.9,80.94,92.81,94.49,99.14,106.36,111.69,115.34,111.69,118.33,115.29,127.76,
Kenya,KEN,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,62.02,58.55,66.11,67.9,69.79,72.96,81.11,82.95,87.81,88.32,89.82,98.14,93.55,96.4,101.73,102.26,102.07,95.67,90.64,100.31,107.28,125.82,123.29,112.38,
Kyrgyz Republic,KGZ,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,75.04,77.62,82.57,79.18,81.18,82.99,79.27,80.92,82.82,83.87,89.17,87.06,88.04,87.75,92.08,93.37,102.27,104.36,105.71,107.66,109.66,110.47,105.51,112.75,
Cambodia,KHM,Food production index (2014-2016 = 100),AG.PRD.FOOD.XD,36.37,37.35,37.89,36.21,43.04,41.07,53.22,57.88,60.81,66.14,69.41,74.63,85.55,88.4,89.62,96.88,98.76,104.36,109.12,111.36,109.42,110.34,124.71,123.74,
