Country Name,Country Code,Indicator Name,Indicator Code,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Greenland,GRL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1741.2,1776.4,2038.8,2017.2,2053.7,2117.1,2311.9,2514.1,2305.8,2010.6,1983.3,1996.6,2000.4,2036.7,2082.4,2092.4,2115.7,2152.3,2153.3,2153.3,2163.6,2186.4,2194.1,2207.9,
Guam,GUM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3791.2,3799.2,3947.9,4084.0,4155.5,4216.6,3861.4,4523.0,4222.2,4161.5,4345.5,4165.4,4343.9,4465.4,4936.7,5210.7,5476.9,5395.5,5523.4,5696.2,5831.0,5633.5,5442.6,5940.7,
"Hong Kong SAR, China",HKG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1929.2,1923.3,1905.8,1989.9,1989.8,1989.8,1989.9,,1985.4,1975.2,2000.4,2000.4,2000.4,2000.4,2000.4,2030.6,2079.4,2095.7,2101.1,2109.0,2129.2,2059.9,2069.7,2079.6,
Honduras,HND,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1170.2,1368.1,1447.1,1341.8,1533.4,1388.1,1506.5,1522.3,1682.7,1680.5,1727.2,1660.3,1711.5,1646.9,1667.9,1854.7,1821.3,1890.9,1865.7,1847.0,1856.1,1866.6,1870.7,1875.6,
Croatia,HRV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4604.2,4114.8,4840.3,5316.2,3601.0,5408.9,5592.8,5420.2,4558.1,6639.1,6109.8,5456.0,5220.0,4573.6,5444.9,6027.7,5695.0,6665.5,5704.8,7055.6,7157.3,6992.4,7012.9,5823.1,
Haiti,HTI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,969.4,931.8,826.5,920.4,920.8,933.8,956.8,962.9,959.8,961.1,994.6,977.4,982.2,1077.0,1059.9,895.0,978.1,1012.3,894.6,709.9,1599.3,927.7,1054.8,1055.4,
Hungary,HUN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,4706.2,3632.7,4884.9,3963.2,3038.9,5589.9,5526.6,5097.3,3492.0,5800.2,4715.2,4719.0,5105.1,3761.1,4831.5,5897.0,5243.4,6486.6,5835.5,6286.2,6365.8,6659.1,5920.0,4032.1,
Indonesia,IDN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,3895.7,4026.4,4044.9,4169.5,4248.1,4274.5,4311.3,4365.8,4413.9,4703.0,4808.7,4872.4,4891.3,5086.8,5087.0,5099.1,5313.8,5158.7,5122.3,5244.0,5196.7,5248.6,5331.0,5393.5,
